상호명,상권업종소분류명,시도명,시군구명,위도,경도
달타냥,카페,제주특별자치도,서귀포시,33.26667247,126.6206666
업소명없음,카페,제주특별자치도,서귀포시,33.2375508,126.5169332
브라보커피웍스,카페,제주특별자치도,제주시,33.5215561,126.8609789
매머드익스프레스서귀포일호,카페,제주특별자치도,서귀포시,33.2519674,126.560572
컴포즈커피제주동초교점,카페,제주특별자치도,제주시,33.51337277,126.5338002
라스트플라츠커피,카페,제주특별자치도,제주시,33.48970156,126.5374349
한수풀마루,카페,제주특별자치도,제주시,33.41588987,126.2636324
카페이사벨,카페,제주특별자치도,제주시,33.47884271,126.5536525
컴포즈커피제주,카페,제주특별자치도,제주시,33.5421172,126.6653988
마리벨하모어촌계직영,카페,제주특별자치도,서귀포시,33.21043258,126.2575172
종이시계,카페,제주특별자치도,제주시,33.48533978,126.3917939
봄봄,카페,제주특별자치도,제주시,33.48913908,126.4754379
우지커피제주,카페,제주특별자치도,제주시,33.49223411,126.5371847
커브커피스토어,카페,제주특별자치도,제주시,33.52611549,126.577426
달보름,카페,제주특별자치도,제주시,33.53662109,126.8381089
금잔듸다방,카페,제주특별자치도,서귀포시,33.25081636,126.5640009
부리부리,카페,제주특별자치도,제주시,33.43565914,126.6908209
제주트립티,카페,제주특별자치도,제주시,33.46468205,126.5138161
동광과자점,카페,제주특별자치도,제주시,33.49948228,126.5346064
대성다방,카페,제주특별자치도,서귀포시,33.24840885,126.5665345
커피베이제주서귀포기업,카페,제주특별자치도,서귀포시,33.25309058,126.5620365
잔물결,카페,제주특별자치도,제주시,33.38805895,126.2296579
제주여행자2층,카페,제주특별자치도,제주시,33.41053926,126.262925
메가엠지씨커피제주롯데시티점,카페,제주특별자치도,제주시,33.4897347,126.4863344
베릴,카페,제주특별자치도,제주시,33.39755969,126.2425155
카페젠타일스,카페,제주특별자치도,서귀포시,33.26433223,126.6131854
더벤티제주세화점,카페,제주특별자치도,제주시,33.5229848,126.8567246
메가엠지씨커피제주버스,카페,제주특별자치도,제주시,33.50033355,126.5144455
팔길,카페,제주특별자치도,서귀포시,33.233896,126.383595
봄봄모슬포점,카페,제주특별자치도,서귀포시,33.22128259,126.253596
달리는커피제주도남,카페,제주특별자치도,제주시,33.49704232,126.5259783
시종일관,카페,제주특별자치도,제주시,33.42518546,126.2682418
빽다방탐라도서관점,카페,제주특별자치도,제주시,33.48001668,126.4779782
해일리,카페,제주특별자치도,서귀포시,33.46907161,126.9351518
정원,카페,제주특별자치도,제주시,33.51758558,126.9518211
앨리스케이커리제주,카페,제주특별자치도,서귀포시,33.28382611,126.3531332
컴포즈커피제주하귀점,카페,제주특별자치도,제주시,33.48673156,126.4149608
카페힐스,카페,제주특별자치도,제주시,33.94710328,126.3320735
커피베이제주회수점,카페,제주특별자치도,서귀포시,33.26748142,126.446876
카페봄봄한림점,카페,제주특별자치도,제주시,33.41441632,126.2644834
카페리나,카페,제주특별자치도,제주시,33.30054782,126.1799765
덤불,카페,제주특별자치도,제주시,33.4955863,126.4951776
투빅커피,카페,제주특별자치도,서귀포시,33.25918685,126.5598383
음파,카페,제주특별자치도,제주시,33.51243198,126.5211586
엔조이모몰리,카페,제주특별자치도,서귀포시,33.25274909,126.5572629
청자다방대흘,카페,제주특별자치도,제주시,33.49578583,126.6528791
부커피,카페,제주특별자치도,제주시,33.51890666,126.4920498
퍼스트커피랩제주,카페,제주특별자치도,제주시,33.49616148,126.5362276
내음커피바,카페,제주특별자치도,제주시,33.51531348,126.5296351
평대여카페,카페,제주특별자치도,제주시,33.5336432,126.8430775
모어모어,카페,제주특별자치도,제주시,33.52914521,126.8757151
다분한의도,카페,제주특별자치도,서귀포시,33.32593472,126.8332262
카페153,카페,제주특별자치도,제주시,33.43474851,126.4004272
컴포즈커피제주연동,카페,제주특별자치도,제주시,33.48645974,126.4945742
제주성산카페바다방책과와인,카페,제주특별자치도,서귀포시,33.37408394,126.8734645
이디야제주외도점,카페,제주특별자치도,제주시,33.49019697,126.4311639
그릭요것,카페,제주특별자치도,제주시,33.50940424,126.5146208
카페제주디어,카페,제주특별자치도,서귀포시,33.24533041,126.5654231
만디와산,카페,제주특별자치도,제주시,33.49473083,126.6796134
오늘도통통서귀포,카페,제주특별자치도,서귀포시,33.22130301,126.2570071
플랩잭스쥬스카페,카페,제주특별자치도,서귀포시,33.28403955,126.2742204
올레길카페,카페,제주특별자치도,서귀포시,33.30562659,126.7947917
달리는커피,카페,제주특별자치도,서귀포시,33.25308503,126.5029938
플레이스우도,카페,제주특별자치도,제주시,33.51453111,126.9571615
고도,카페,제주특별자치도,제주시,33.51899972,126.4949663
인무드,카페,제주특별자치도,서귀포시,33.30743746,126.3390751
에이프,카페,제주특별자치도,제주시,33.49865004,126.5314793
설문대,카페,제주특별자치도,제주시,33.41650177,126.2634337
메가엠지씨커피제주,카페,제주특별자치도,서귀포시,33.25235498,126.5030623
달비치까페,카페,제주특별자치도,제주시,33.55507964,126.7972082
카페동백부엉이,카페,제주특별자치도,제주시,33.5148089,126.7086114
일일커피,카페,제주특별자치도,제주시,33.50010359,126.527253
하이리브,카페,제주특별자치도,제주시,33.50866411,126.5919004
찌즈,카페,제주특별자치도,제주시,33.51233454,126.5169616
너흐,카페,제주특별자치도,서귀포시,33.27807664,126.2463936
시선,카페,제주특별자치도,제주시,33.38469592,126.2267429
카페봄봄한경점,카페,제주특별자치도,제주시,33.35312675,126.1851562
메가엠지씨커피제주,카페,제주특별자치도,제주시,33.49462085,126.5341159
춤추는염소들,카페,제주특별자치도,제주시,33.48312626,126.4929582
핀스,카페,제주특별자치도,서귀포시,33.26356099,126.1822219
오세요커피,카페,제주특별자치도,서귀포시,33.25732214,126.5073913
디저트39제주아라점,카페,제주특별자치도,제주시,33.47387376,126.545889
제주곶밭,카페,제주특별자치도,서귀포시,33.26479633,126.378527
빽다방제주도청점,카페,제주특별자치도,제주시,33.49199875,126.4975873
랍다:즐겁다,카페,제주특별자치도,서귀포시,33.24413149,126.525996
봄봄,카페,제주특별자치도,제주시,33.50369401,126.5422141
어른아이책방,카페,제주특별자치도,제주시,33.5522316,126.7075491
유인원,카페,제주특별자치도,서귀포시,33.28255638,126.2242098
그모르메,카페,제주특별자치도,제주시,33.35061535,126.306026
그레인,카페,제주특별자치도,제주시,33.49781203,126.6893411
네꼬야밀키티신산점,카페,제주특별자치도,서귀포시,33.38099356,126.8766463
에이바우트커피연동,카페,제주특별자치도,제주시,33.4785253,126.4900693
워터쉐드,카페,제주특별자치도,제주시,33.42390804,126.6754762
맛있는커피집,카페,제주특별자치도,서귀포시,33.25776631,126.414356
애월항커피사무소,카페,제주특별자치도,제주시,33.46708989,126.3202992
선한필름카페,카페,제주특별자치도,제주시,33.49642372,126.671913
할리스제주황사평드라이브스루점,카페,제주특별자치도,제주시,33.4971357,126.5560552
맨션다미,카페,제주특별자치도,제주시,33.46786165,126.5107539
소요유,카페,제주특별자치도,서귀포시,33.25422786,126.562385
에버그린,카페,제주특별자치도,제주시,33.52354503,126.6247267
컴포즈커피서귀포일호,카페,제주특별자치도,서귀포시,33.2530077,126.5615433
너흐,카페,제주특별자치도,제주시,33.46254165,126.4647875
폴비앙,카페,제주특별자치도,제주시,33.43356809,126.4214471
카페프룻,카페,제주특별자치도,제주시,33.48247637,126.4712066
봄봄제주도남,카페,제주특별자치도,제주시,33.49640447,126.528941
갤러리시인의공방카페,카페,제주특별자치도,서귀포시,33.26032111,126.5567954
차귀도베이커리,카페,제주특별자치도,제주시,33.30796063,126.1639941
델마펜션까페,카페,제주특별자치도,제주시,33.49358897,126.4276875
트레블러카페와투어,카페,제주특별자치도,제주시,33.47981439,126.5606516
세원,카페,제주특별자치도,제주시,33.52401924,126.8546669
성지오름,카페,제주특별자치도,제주시,33.5111676,126.5300127
카페로제뜨,카페,제주특별자치도,제주시,33.5013263,126.5193257
블루웨일,카페,제주특별자치도,서귀포시,33.23714713,126.2336878
브런치오,카페,제주특별자치도,제주시,33.47661952,126.3539957
포프,카페,제주특별자치도,서귀포시,33.22239505,126.260216
히읗커피,카페,제주특별자치도,제주시,33.51650065,126.5789366
당동,카페,제주특별자치도,제주시,33.46794585,126.3822122
홈스윗홈,카페,제주특별자치도,제주시,33.47950814,126.4814026
제제,카페,제주특별자치도,서귀포시,33.25852567,126.6249409
어둑,카페,제주특별자치도,제주시,33.39898247,126.2451903
퍼르,카페,제주특별자치도,제주시,33.48697456,126.5315207
점초도원,카페,제주특별자치도,제주시,33.42967084,126.4346236
카페인중독연동점,카페,제주특별자치도,제주시,33.48681753,126.4894827
연북로188,카페,제주특별자치도,제주시,33.48139357,126.5014465
하이오커피안덕점,카페,제주특별자치도,서귀포시,33.24655149,126.3323123
탐앤탐스블랙제주김녕점,카페,제주특별자치도,제주시,33.55543542,126.7370977
풀베개,카페,제주특별자치도,서귀포시,33.28551286,126.3032247
효돈빵오롯이,카페,제주특별자치도,서귀포시,33.25758755,126.615941
1800무드,카페,제주특별자치도,제주시,33.47175242,126.565286
카페보리,카페,제주특별자치도,서귀포시,33.3644841,126.8671711
윤아현커피,카페,제주특별자치도,제주시,33.51489929,126.5274093
제주커피로스테리아,카페,제주특별자치도,제주시,33.49268156,126.4752551
스타라파,카페,제주특별자치도,서귀포시,33.40114228,126.8741777
솔트스톤브이점,카페,제주특별자치도,제주시,33.49796472,126.5290725
메가엠지씨커피제주성산,카페,제주특별자치도,서귀포시,33.4651483,126.9326913
설빙외도일동점,카페,제주특별자치도,제주시,33.4880016,126.4321466
까페비엣,카페,제주특별자치도,제주시,33.43864615,126.2759253
카페알지니,카페,제주특별자치도,제주시,33.47673706,126.7849861
소소다정,카페,제주특별자치도,제주시,33.48514361,126.4128088
벨롱벨롱,카페,제주특별자치도,서귀포시,33.24444498,126.5302005
롱블랙,카페,제주특별자치도,제주시,33.52553571,126.5873
카페마음마루,카페,제주특별자치도,제주시,33.47076529,126.5439903
한번한봄,카페,제주특별자치도,제주시,33.51740032,126.623128
소랑인성산,카페,제주특별자치도,서귀포시,33.46154291,126.9346411
카렐베이크샵,카페,제주특별자치도,제주시,33.53514064,126.6280894
해화탕,카페,제주특별자치도,제주시,33.44331678,126.2916093
빽다방제주아라점,카페,제주특별자치도,제주시,33.47459607,126.5486393
커피프렌즈촬영지,카페,제주특별자치도,서귀포시,33.28865473,126.3072147
더로그,카페,제주특별자치도,제주시,33.45002835,126.5588982
